time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,Localisation
2022-04-21,10.3,7.4,15.0,,,334.0,9.4,35.2,1009.1,,Saint-Brieuc
2022-04-22,11.1,7.9,15.0,,,36.0,17.8,52.0,1002.3,,Saint-Brieuc
2022-04-23,11.5,9.6,14.5,,,31.0,18.3,42.0,998.2,,Saint-Brieuc
2022-04-24,11.8,9.1,14.5,0.0,,353.0,9.3,50.0,1005.4,,Saint-Brieuc
2022-04-25,10.1,6.9,12.9,0.0,,36.0,12.8,31.0,1013.7,,Saint-Brieuc
2022-04-26,10.1,5.0,13.9,,,67.0,16.3,42.0,1018.5,,Saint-Brieuc
2022-04-27,10.2,7.1,12.6,,,60.0,21.6,54.0,1022.1,,Saint-Brieuc
2022-04-28,10.7,9.3,12.8,,,33.0,15.6,31.5,1026.7,,Saint-Brieuc
2022-04-29,11.0,9.0,13.5,,,25.0,13.6,33.3,1029.6,,Saint-Brieuc
2022-04-30,9.7,8.1,11.3,,,40.0,16.6,33.0,1028.4,,Saint-Brieuc
2022-05-01,11.7,7.2,18.2,0.0,,15.0,8.0,33.3,1023.2,,Saint-Brieuc
2022-05-02,10.6,9.1,13.0,,,6.0,10.3,30.0,1020.4,,Saint-Brieuc
2022-05-03,11.9,9.0,15.2,0.0,,3.0,10.4,28.0,1020.9,,Saint-Brieuc
2022-05-04,10.8,5.7,15.9,0.0,,302.0,9.9,28.0,1022.0,,Saint-Brieuc
2022-05-05,13.1,10.4,16.0,,,328.0,11.1,31.5,1025.8,,Saint-Brieuc
2022-05-06,11.7,9.5,16.5,,,322.0,11.2,26.0,1028.5,,Saint-Brieuc
2022-05-07,12.4,9.6,16.3,0.0,,314.0,12.8,33.0,1026.8,,Saint-Brieuc
2022-05-08,10.8,8.3,13.8,0.0,,9.0,8.3,24.1,1026.5,,Saint-Brieuc
2022-05-09,17.2,8.9,24.4,,,183.0,10.4,33.0,1023.1,,Saint-Brieuc
2022-05-10,16.0,11.9,21.6,0.0,,208.0,10.0,31.0,1018.8,,Saint-Brieuc
2022-05-11,14.0,9.7,19.0,,,223.0,16.7,50.0,1014.8,,Saint-Brieuc
2022-05-12,11.6,7.6,15.5,,,301.0,9.6,28.0,1021.8,,Saint-Brieuc
2022-05-13,12.3,8.0,17.5,,,300.0,10.8,33.3,1024.1,,Saint-Brieuc
2022-05-14,12.8,8.5,16.1,,,41.0,8.4,31.0,1020.3,,Saint-Brieuc
2022-05-15,18.7,12.9,25.7,,,172.0,10.4,37.0,1010.7,,Saint-Brieuc
2022-05-16,16.4,14.3,19.1,,,202.0,15.0,44.0,1015.5,,Saint-Brieuc
2022-05-17,18.5,13.3,25.7,,,177.0,14.3,50.0,1016.7,,Saint-Brieuc
2022-05-18,16.8,9.9,24.6,0.0,,172.0,9.8,31.0,1018.4,,Saint-Brieuc
2022-05-19,14.6,11.9,18.8,,,324.0,8.9,55.5,1019.9,,Saint-Brieuc
2022-05-20,14.8,11.4,20.0,,,298.0,9.7,33.0,1020.9,,Saint-Brieuc
2022-05-21,13.5,9.3,17.4,0.0,,359.0,9.0,28.0,1022.7,,Saint-Brieuc
2022-05-22,13.6,10.0,18.7,,,3.0,5.4,25.9,1013.9,,Saint-Brieuc
2022-05-23,13.0,10.2,16.1,,,287.0,13.8,30.0,1006.4,,Saint-Brieuc
2022-05-24,12.6,8.5,17.2,,,264.0,14.4,46.0,1010.3,,Saint-Brieuc
2022-05-25,12.9,8.5,17.0,0.0,,246.0,15.9,41.0,1019.4,,Saint-Brieuc
2022-05-26,14.0,11.2,17.3,,,271.0,11.8,26.0,1026.7,,Saint-Brieuc
2022-05-27,14.5,10.7,18.1,0.0,,301.0,12.7,33.0,1027.7,,Saint-Brieuc
2022-05-28,12.4,8.3,15.9,0.0,,358.0,15.3,37.0,1024.8,,Saint-Brieuc
2022-05-29,12.8,10.2,15.6,0.0,,50.0,16.7,41.0,1018.6,,Saint-Brieuc
2022-05-30,12.4,7.0,15.8,0.0,,49.0,10.0,30.0,1014.0,,Saint-Brieuc
2022-05-31,12.8,8.4,16.9,0.0,,315.0,9.9,26.0,1015.0,,Saint-Brieuc
2022-06-01,12.2,7.8,16.0,0.0,,345.0,10.0,28.0,1017.6,,Saint-Brieuc
2022-06-02,14.5,9.9,19.9,2.3,,53.0,10.3,,1017.1,,Saint-Brieuc
2022-06-03,15.8,12.8,20.9,12.3,,354.0,7.3,,1014.2,,Saint-Brieuc
2022-06-04,17.2,13.6,21.4,0.2,,39.0,8.5,,1014.2,,Saint-Brieuc
2022-06-05,15.6,12.3,19.0,0.0,,258.0,13.9,,1016.9,,Saint-Brieuc
2022-06-06,14.8,11.0,18.4,2.0,,201.0,12.6,,1016.8,,Saint-Brieuc
2022-06-07,16.2,13.3,19.7,2.2,,220.0,16.6,,1013.9,,Saint-Brieuc
2022-06-08,16.2,13.3,19.5,0.0,,256.0,18.9,,1011.2,,Saint-Brieuc
2022-06-09,16.9,12.4,21.7,0.0,,237.0,17.0,,1018.6,,Saint-Brieuc
2022-06-10,17.1,15.0,20.5,5.0,,210.0,11.1,,1021.6,,Saint-Brieuc
2022-06-11,15.2,11.2,18.9,0.2,,310.0,11.0,,1024.7,,Saint-Brieuc
2022-06-12,14.4,10.1,18.2,0.2,,333.0,11.6,,1026.7,,Saint-Brieuc
2022-06-13,13.7,9.3,17.4,0.0,,349.0,12.7,,1026.2,,Saint-Brieuc
2022-06-14,15.0,8.1,20.3,0.0,,349.0,9.5,29.6,1020.1,,Saint-Brieuc
2022-06-15,17.7,11.3,23.6,0.0,,329.0,10.4,31.0,1018.3,,Saint-Brieuc
2022-06-16,18.0,10.1,26.1,0.0,,356.0,8.1,25.9,1021.8,,Saint-Brieuc
2022-06-17,24.6,17.7,33.9,0.0,,149.0,8.9,29.6,1020.6,,Saint-Brieuc
2022-06-18,18.8,14.3,22.7,0.7,,12.0,13.3,59.0,1015.7,,Saint-Brieuc
2022-06-19,13.6,12.2,14.7,20.7,,33.0,27.3,57.0,1011.0,,Saint-Brieuc
2022-06-20,15.5,13.9,17.8,0.2,,44.0,19.8,39.0,1014.4,,Saint-Brieuc
2022-06-21,16.7,14.2,19.5,0.0,,17.0,12.5,30.0,1012.9,,Saint-Brieuc
2022-06-22,16.7,14.4,20.1,4.0,,357.0,10.9,33.3,1010.9,,Saint-Brieuc
2022-06-23,17.2,14.6,22.3,1.7,,208.0,8.2,31.0,1010.0,,Saint-Brieuc
2022-06-24,16.5,13.7,19.0,0.9,,205.0,15.0,46.0,1006.9,,Saint-Brieuc
2022-06-25,14.2,10.5,18.8,2.2,,203.0,15.1,42.0,1009.0,,Saint-Brieuc
2022-06-26,14.2,9.4,19.1,11.4,,194.0,11.3,35.0,1013.2,,Saint-Brieuc
2022-06-27,14.1,10.1,17.6,1.1,,237.0,9.7,42.6,1018.8,,Saint-Brieuc
2022-06-28,15.3,10.3,19.3,0.0,,190.0,14.1,46.0,1018.7,,Saint-Brieuc
2022-06-29,14.9,11.7,18.4,4.2,,226.0,12.2,37.0,1013.5,,Saint-Brieuc
2022-06-30,12.9,10.2,16.1,4.8,,246.0,11.1,33.0,1014.2,,Saint-Brieuc
2022-07-01,14.0,9.9,17.8,0.0,,250.0,11.3,30.0,1019.7,,Saint-Brieuc
2022-07-02,15.3,9.8,21.1,0.0,,232.0,11.4,42.0,1020.8,,Saint-Brieuc
2022-07-03,14.4,10.2,18.6,0.0,,281.0,13.5,33.0,1022.8,,Saint-Brieuc
2022-07-04,13.9,9.3,18.5,0.2,,300.0,11.5,31.0,1024.5,,Saint-Brieuc
2022-07-05,14.9,11.0,18.5,1.0,,329.0,12.8,35.0,1027.1,,Saint-Brieuc
2022-07-06,16.6,11.4,21.5,0.2,,324.0,11.9,31.0,1029.4,,Saint-Brieuc
2022-07-07,16.1,13.3,18.6,0.2,,333.0,14.2,30.0,1030.3,,Saint-Brieuc
2022-07-08,17.3,12.2,21.4,0.2,,29.0,10.5,33.3,1033.0,,Saint-Brieuc
2022-07-09,18.3,12.9,22.4,0.0,,343.0,11.7,31.0,1030.1,,Saint-Brieuc
2022-07-10,18.9,13.9,23.7,0.2,,44.0,14.4,35.2,1025.8,,Saint-Brieuc
2022-07-11,20.3,14.2,25.7,0.0,,30.0,9.8,35.2,1021.7,,Saint-Brieuc
2022-07-12,25.2,17.9,32.7,0.0,,161.0,9.5,29.6,1022.0,,Saint-Brieuc
2022-07-13,22.2,18.7,26.4,0.0,,327.0,8.7,29.6,1022.4,,Saint-Brieuc
2022-07-14,17.8,14.4,21.0,0.0,,326.0,13.9,33.0,1023.7,,Saint-Brieuc
2022-07-15,17.4,11.5,22.6,0.2,,350.0,12.6,33.3,1024.2,,Saint-Brieuc
2022-07-16,19.3,13.6,24.7,0.0,,45.0,13.3,41.0,1023.3,,Saint-Brieuc
2022-07-17,24.8,16.7,33.5,0.0,,114.0,10.9,37.0,1021.8,,Saint-Brieuc
2022-07-18,30.1,21.9,39.5,0.0,,126.0,11.1,37.0,1016.6,,Saint-Brieuc
2022-07-19,24.7,19.2,29.4,0.7,,188.0,13.6,39.0,1011.9,,Saint-Brieuc
2022-07-20,18.7,15.9,22.5,0.0,,241.0,13.3,33.0,1018.4,,Saint-Brieuc
2022-07-21,16.8,13.3,20.6,0.0,,301.0,10.0,26.0,1022.5,,Saint-Brieuc
2022-07-22,16.8,13.3,21.0,0.0,,300.0,14.8,39.0,1019.9,,Saint-Brieuc
2022-07-23,17.6,12.2,24.2,0.0,,285.0,9.8,24.0,1021.1,,Saint-Brieuc
2022-07-24,21.6,15.5,29.0,0.0,,204.0,10.8,39.0,1016.4,,Saint-Brieuc
2022-07-25,18.5,16.4,20.5,0.0,,262.0,19.4,50.0,1016.0,,Saint-Brieuc
2022-07-26,17.0,14.1,19.7,0.0,,318.0,13.0,30.0,1021.2,,Saint-Brieuc
2022-07-27,16.3,11.9,20.9,0.0,,348.0,8.7,29.6,1019.6,,Saint-Brieuc
2022-07-28,17.1,13.1,21.8,0.0,,336.0,8.8,30.0,1015.9,,Saint-Brieuc
2022-07-29,18.6,14.2,23.9,0.0,,342.0,8.9,30.0,1018.1,,Saint-Brieuc
2022-07-30,18.6,13.5,24.4,0.0,,289.0,12.1,30.0,1021.5,,Saint-Brieuc
2022-07-31,19.7,16.0,24.9,0.0,,276.0,13.6,37.0,1021.1,,Saint-Brieuc
2022-08-01,18.3,16.2,22.7,0.0,,309.0,10.5,25.9,1020.9,,Saint-Brieuc
2022-08-02,18.8,13.4,25.0,0.2,,332.0,7.4,29.6,1018.9,,Saint-Brieuc
2022-08-03,18.9,15.9,24.3,0.4,,5.0,7.9,28.0,1015.9,,Saint-Brieuc
2022-08-04,17.7,14.6,21.2,0.0,,324.0,13.5,35.0,1017.5,,Saint-Brieuc
2022-08-05,15.8,11.8,19.3,0.0,,338.0,18.5,41.0,1023.6,,Saint-Brieuc
2022-08-06,16.5,10.7,21.5,0.0,,355.0,15.2,44.0,1027.2,,Saint-Brieuc
2022-08-07,17.4,11.5,22.1,0.0,,17.0,13.5,37.0,1025.4,,Saint-Brieuc
2022-08-08,18.8,13.7,23.8,0.0,,20.0,13.9,35.2,1025.1,,Saint-Brieuc
2022-08-09,19.2,15.8,22.7,0.0,,33.0,18.1,42.0,1025.9,,Saint-Brieuc
2022-08-10,20.3,16.8,25.2,0.0,,24.0,12.8,33.3,1022.5,,Saint-Brieuc
2022-08-11,21.5,15.7,27.4,0.0,,348.0,11.1,37.0,1018.4,,Saint-Brieuc
2022-08-12,23.1,17.0,29.2,0.0,,353.0,7.5,38.9,1015.5,,Saint-Brieuc
2022-08-13,23.9,17.3,32.3,0.0,,21.0,9.5,33.3,1011.2,,Saint-Brieuc
2022-08-14,21.2,18.8,25.3,1.6,,232.0,10.0,28.0,1006.7,,Saint-Brieuc
2022-08-15,19.5,14.4,24.8,0.0,,214.0,9.5,31.0,1005.3,,Saint-Brieuc
2022-08-16,18.5,16.0,23.2,6.2,,176.0,8.7,37.0,1006.5,,Saint-Brieuc
2022-08-17,17.8,15.0,21.6,0.6,,314.0,11.3,30.0,1010.8,,Saint-Brieuc
2022-08-18,18.9,16.3,22.9,0.0,,281.0,12.6,30.0,1016.5,,Saint-Brieuc
2022-08-19,18.5,14.0,21.9,3.5,,264.0,13.1,33.0,1018.4,,Saint-Brieuc
2022-08-20,16.7,12.9,21.9,0.0,,277.0,8.8,28.0,1020.4,,Saint-Brieuc
2022-08-21,16.6,13.3,19.5,5.2,,183.0,6.1,24.0,1017.2,,Saint-Brieuc
2022-08-22,19.7,17.2,22.8,0.9,,228.0,10.0,33.0,1014.6,,Saint-Brieuc
2022-08-23,20.8,18.1,25.4,0.0,,226.0,10.1,31.0,1015.8,,Saint-Brieuc
2022-08-24,19.0,14.0,24.1,0.2,,346.0,8.9,26.0,1016.4,,Saint-Brieuc
2022-08-25,18.2,14.7,20.5,0.0,,326.0,12.5,31.0,1018.6,,Saint-Brieuc
2022-08-26,16.0,11.8,20.6,0.2,,327.0,10.6,24.1,1020.8,,Saint-Brieuc
2022-08-27,17.3,13.0,21.0,0.2,,341.0,10.3,30.0,1017.9,,Saint-Brieuc
2022-08-28,18.2,15.1,21.6,0.0,,58.0,13.4,37.0,1018.3,,Saint-Brieuc
2022-08-29,18.5,14.7,24.0,0.0,,48.0,16.4,44.0,1018.1,,Saint-Brieuc
2022-08-30,19.1,16.6,22.3,0.0,,44.0,18.8,39.0,1019.1,,Saint-Brieuc
2022-08-31,19.3,16.9,22.1,1.2,,48.0,19.8,41.0,1019.4,,Saint-Brieuc
2022-09-01,18.2,16.3,21.3,12.7,,70.0,7.2,25.9,1015.8,,Saint-Brieuc
2022-09-02,18.0,16.3,20.9,8.4,,304.0,9.4,24.1,1011.8,,Saint-Brieuc
2022-09-03,17.7,15.2,21.0,0.0,,208.0,12.8,41.0,1009.9,,Saint-Brieuc
2022-09-04,19.8,16.7,24.5,0.2,,177.0,16.5,48.0,1012.2,,Saint-Brieuc
2022-09-05,19.7,16.1,25.3,1.9,,176.0,15.2,55.0,1013.7,,Saint-Brieuc
2022-09-06,17.7,15.8,22.5,8.3,,177.0,15.1,55.0,1011.8,,Saint-Brieuc
2022-09-07,17.0,15.1,21.0,1.7,,194.0,15.5,41.0,1009.0,,Saint-Brieuc
2022-09-08,16.6,14.6,20.4,2.4,,221.0,18.5,52.0,1007.6,,Saint-Brieuc
2022-09-09,16.4,14.9,20.5,2.2,,259.0,20.1,46.0,1012.8,,Saint-Brieuc
2022-09-10,16.0,12.9,20.5,0.0,,280.0,13.1,28.0,1018.0,,Saint-Brieuc
2022-09-11,18.0,14.2,22.9,0.0,,136.0,7.1,22.2,1016.8,,Saint-Brieuc
2022-09-12,20.0,15.4,26.1,0.0,,93.0,8.5,37.0,1009.8,,Saint-Brieuc
2022-09-13,21.0,18.4,23.7,1.4,,69.0,9.9,29.6,1005.4,,Saint-Brieuc
2022-09-14,18.3,15.7,21.6,1.7,,285.0,8.9,26.0,1005.2,,Saint-Brieuc
2022-09-15,15.7,12.6,18.6,0.0,,315.0,13.0,28.0,1013.9,,Saint-Brieuc
2022-09-16,14.1,10.5,17.2,0.0,,320.0,14.3,46.3,1019.3,,Saint-Brieuc
2022-09-17,12.4,8.1,16.5,0.0,,314.0,9.4,35.0,1023.6,,Saint-Brieuc
2022-09-18,12.3,7.7,17.6,0.0,,293.0,8.0,28.0,1023.5,,Saint-Brieuc
2022-09-19,13.7,9.7,18.7,0.0,,325.0,9.1,31.5,1024.3,,Saint-Brieuc
2022-09-20,14.3,9.7,18.5,0.0,,26.0,7.1,31.5,1026.0,,Saint-Brieuc
2022-09-21,14.2,10.1,18.7,0.2,,91.0,8.5,30.0,1025.2,,Saint-Brieuc
2022-09-22,15.8,12.2,21.6,0.0,,208.0,7.3,29.6,1020.9,,Saint-Brieuc
2022-09-23,14.5,12.1,18.0,11.2,,261.0,6.4,21.0,1016.6,,Saint-Brieuc
2022-09-24,13.1,11.0,16.4,1.2,,311.0,12.5,37.0,1016.6,,Saint-Brieuc
2022-09-25,13.3,9.6,15.6,3.0,,349.0,14.3,35.0,1019.2,,Saint-Brieuc
2022-09-26,12.5,9.2,15.6,3.1,,266.0,21.1,52.0,1011.0,,Saint-Brieuc
2022-09-27,13.7,10.9,16.1,4.7,,274.0,21.9,55.0,1008.3,,Saint-Brieuc
2022-09-28,12.5,9.7,15.0,7.5,,286.0,18.8,44.0,1003.6,,Saint-Brieuc
2022-09-29,11.0,9.1,13.8,7.5,,289.0,14.8,42.0,1004.5,,Saint-Brieuc
2022-09-30,12.3,9.0,15.3,2.0,,223.0,14.8,46.0,1010.9,,Saint-Brieuc
2022-10-01,17.0,15.0,20.4,0.8,,243.0,19.1,42.6,1012.9,,Saint-Brieuc
2022-10-02,16.9,15.3,19.8,2.0,,238.0,16.9,44.0,1020.5,,Saint-Brieuc
2022-10-03,15.3,14.3,16.8,0.0,,129.0,8.0,29.6,1024.2,,Saint-Brieuc
2022-10-04,15.3,13.6,17.1,0.0,,208.0,8.6,26.0,1020.3,,Saint-Brieuc
2022-10-05,15.4,10.9,17.9,2.3,,227.0,17.9,55.0,1018.1,,Saint-Brieuc
2022-10-06,13.2,9.4,18.4,0.0,,248.0,7.8,22.2,1030.6,,Saint-Brieuc
2022-10-07,13.2,9.1,17.4,0.2,,234.0,9.8,28.0,1024.8,,Saint-Brieuc
2022-10-08,13.1,9.8,16.4,0.0,,315.0,9.7,26.0,1024.4,,Saint-Brieuc
2022-10-09,12.9,7.5,19.1,0.2,,146.0,7.4,30.0,1016.8,,Saint-Brieuc
2022-10-10,14.4,12.7,15.3,1.7,,332.0,12.2,35.0,1017.2,,Saint-Brieuc
2022-10-11,12.2,8.7,15.5,0.0,,74.0,9.2,28.0,1025.2,,Saint-Brieuc
2022-10-12,13.3,10.2,17.3,0.0,,217.0,9.5,24.0,1022.6,,Saint-Brieuc
2022-10-13,14.7,12.0,18.2,2.8,,226.0,11.7,33.0,1016.8,,Saint-Brieuc
2022-10-14,14.2,12.2,17.8,13.9,,208.0,10.3,41.0,1012.2,,Saint-Brieuc
2022-10-15,14.9,12.7,17.4,1.4,,218.0,15.3,42.0,1007.9,,Saint-Brieuc
2022-10-16,14.2,11.0,17.4,4.4,,176.0,12.2,39.0,1010.1,,Saint-Brieuc
2022-10-17,15.7,14.7,17.7,2.9,,180.0,7.2,26.0,1017.4,,Saint-Brieuc
2022-10-18,15.6,11.5,18.5,0.4,,125.0,11.3,31.0,1022.6,,Saint-Brieuc
2022-10-19,18.6,16.3,22.4,0.0,,141.0,13.7,39.0,1012.8,,Saint-Brieuc
2022-10-20,15.4,11.4,19.2,2.9,,169.0,10.2,31.0,1006.7,,Saint-Brieuc
2022-10-21,15.6,14.3,17.8,9.8,,187.0,20.5,63.0,1001.6,,Saint-Brieuc
2022-10-22,15.1,12.4,17.8,2.4,,162.0,10.3,33.3,1008.7,,Saint-Brieuc
2022-10-23,15.1,11.9,17.5,12.3,,166.0,17.8,70.0,999.8,,Saint-Brieuc
2022-10-24,14.6,12.8,17.2,0.2,,217.0,18.5,59.3,1007.0,,Saint-Brieuc
2022-10-25,14.6,11.5,17.2,0.4,,159.0,11.6,39.0,1010.6,,Saint-Brieuc
2022-10-26,16.8,15.0,19.4,1.0,,194.0,17.7,55.0,1011.7,,Saint-Brieuc
2022-10-27,17.8,15.0,21.9,0.8,,167.0,14.1,39.0,1013.2,,Saint-Brieuc
2022-10-28,16.5,14.2,18.2,0.3,,190.0,12.9,35.0,1015.7,,Saint-Brieuc
2022-10-29,17.0,15.1,19.9,0.7,,167.0,13.6,44.0,1013.3,,Saint-Brieuc
2022-10-30,14.6,12.6,17.4,0.6,,175.0,11.9,46.0,1015.9,,Saint-Brieuc
2022-10-31,13.4,11.7,16.5,1.4,,166.0,15.5,59.0,1010.2,,Saint-Brieuc
2022-11-01,13.0,10.6,16.6,9.2,,215.0,21.8,57.0,1013.5,,Saint-Brieuc
2022-11-02,12.1,7.4,15.8,0.0,,187.0,15.8,50.0,1017.7,,Saint-Brieuc
2022-11-03,12.1,10.3,14.6,17.4,,224.0,22.5,64.8,1004.8,,Saint-Brieuc
2022-11-04,10.1,7.9,13.8,6.8,,281.0,20.7,61.1,1013.0,,Saint-Brieuc
2022-11-05,11.1,8.3,13.4,0.9,,187.0,14.0,41.0,1017.2,,Saint-Brieuc
2022-11-06,13.4,12.2,15.4,8.3,,209.0,19.8,61.0,1007.7,,Saint-Brieuc
2022-11-07,14.2,12.4,17.0,0.4,,197.0,21.6,55.0,1007.0,,Saint-Brieuc
2022-11-08,12.7,11.4,15.0,3.7,,202.0,21.0,63.0,1001.4,,Saint-Brieuc
2022-11-09,11.7,9.9,15.0,0.2,,220.0,14.0,41.0,1011.9,,Saint-Brieuc
2022-11-10,12.2,7.7,16.1,0.2,,182.0,13.2,42.0,1023.1,,Saint-Brieuc
2022-11-11,11.7,9.2,13.7,0.0,,159.0,10.4,31.0,1026.4,,Saint-Brieuc
2022-11-12,13.8,9.4,18.6,0.2,,146.0,11.6,31.0,1023.8,,Saint-Brieuc
2022-11-13,14.3,11.1,18.5,0.2,,159.0,10.7,26.0,1016.6,,Saint-Brieuc
2022-11-14,12.1,9.1,13.5,4.0,,193.0,13.8,35.2,1009.7,,Saint-Brieuc
2022-11-15,11.7,8.5,13.9,5.6,,197.0,23.7,67.0,997.5,,Saint-Brieuc
2022-11-16,10.8,8.5,14.6,17.9,,199.0,21.2,72.0,990.2,,Saint-Brieuc
2022-11-17,9.8,8.5,12.1,1.8,,246.0,22.8,55.0,993.4,,Saint-Brieuc
2022-11-18,8.2,5.0,11.0,1.4,,255.0,16.2,46.0,1006.7,,Saint-Brieuc
2022-11-19,7.5,4.4,11.3,0.4,,245.0,10.9,24.0,1015.1,,Saint-Brieuc
2022-11-20,9.8,7.9,12.7,3.3,,236.0,15.6,51.8,1013.5,,Saint-Brieuc
2022-11-21,8.6,6.2,11.6,7.1,,208.0,22.1,81.0,998.2,,Saint-Brieuc
2022-11-22,8.5,6.9,11.6,4.8,,239.0,25.9,66.7,996.9,,Saint-Brieuc
2022-11-23,10.4,8.0,12.5,7.7,,220.0,23.3,65.0,997.9,,Saint-Brieuc
2022-11-24,10.0,7.8,13.2,10.2,,203.0,17.4,52.0,1006.7,,Saint-Brieuc
2022-11-25,9.7,8.1,13.3,0.0,,233.0,13.1,31.0,1019.0,,Saint-Brieuc
2022-11-26,10.1,7.1,12.5,0.1,,173.0,17.9,59.0,1023.9,,Saint-Brieuc
2022-11-27,11.2,8.6,12.5,14.9,,203.0,11.0,61.0,1014.7,,Saint-Brieuc
2022-11-28,8.3,6.0,10.3,3.2,,239.0,14.6,55.0,1012.9,,Saint-Brieuc
2022-11-29,8.2,5.8,11.4,0.2,,244.0,8.3,20.4,1019.7,,Saint-Brieuc
2022-11-30,5.0,2.2,6.7,0.0,,123.0,8.4,24.0,1022.9,,Saint-Brieuc
2022-12-01,4.8,1.9,9.3,0.0,,72.0,8.5,26.0,1027.0,,Saint-Brieuc
2022-12-02,4.0,0.4,7.3,1.2,,84.0,8.3,52.0,1022.9,,Saint-Brieuc
2022-12-03,4.4,2.7,6.5,2.6,,78.0,16.7,46.0,1016.3,,Saint-Brieuc
2022-12-04,2.6,2.1,3.2,0.0,,115.0,7.3,22.2,1013.1,,Saint-Brieuc
