time,Localisation,FID,code_qual,lib_qual,coul_qual,date_dif,source,type_zone,code_zone,code_no2,code_so2,code_o3,code_pm10,code_pm25,x_wgs84,y_wgs84,x_reg,y_reg,epsg_reg,geom,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-12-18,Rennes,ind_bretagne.2022-12-18 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-12-18T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),2.8,-3,10.2,0,,141,17.4,46,1018.2,
2022-12-19,Rennes,ind_bretagne.2022-12-19 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-12-19T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),11.6,7.6,14.2,8.9,,175,24,46,1014.1,
2022-12-20,Rennes,ind_bretagne.2022-12-20 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-12-20T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),11.3,8.2,13.3,9.4,,189,15.4,42.6,1011,
2022-12-21,Rennes,ind_bretagne.2022-12-21 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-12-21T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),10.9,6.8,13.5,10.2,,202,15.8,46,1010.6,
2022-12-22,Rennes,ind_bretagne.2022-12-22 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-12-22T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),13.7,12,15.2,6.6,,227,19.9,54,1010.1,
2022-12-23,Rennes,ind_bretagne.2022-12-23 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-12-23T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),13.5,11.7,15.1,5.8,,220,17.1,46.3,1010.3,
2022-12-24,Rennes,ind_bretagne.2022-12-24 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-12-24T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),11.7,10.2,12.3,2.5,,201,13.7,31.5,1014.1,
2022-12-25,Rennes,ind_bretagne.2022-12-25 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-12-25T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),11.1,9.7,12.6,3.3,,175,9.2,31.5,1011.1,
2022-12-26,Rennes,ind_bretagne.2022-12-26 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-12-26T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),9,3.8,12,5.6,,232,10.7,31.5,1021.4,
2022-12-27,Rennes,ind_bretagne.2022-12-27 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-12-27T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),7.2,2.4,11.8,0.3,,188,11.9,35,1026.6,
2022-12-28,Rennes,ind_bretagne.2022-12-28 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-12-28T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),11.2,9.3,12.5,0,,202,23.7,65,1012.6,
2022-12-29,Rennes,ind_bretagne.2022-12-29 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-12-29T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),9.2,5,12.7,3.8,,218,16.1,46.3,1010.6,
2022-12-30,Rennes,ind_bretagne.2022-12-30 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-12-30T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),12.2,4.9,15.4,2.3,,197,26.6,68,1005,
2022-12-31,Rennes,ind_bretagne.2022-12-31 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-12-31T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),16.3,14.4,18,7.9,,213,36,87,1008.5,
2023-01-01,Rennes,ind_bretagne.2023-01-01 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-01T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),12.2,9.9,17,1.3,,186,18,50,1012.1,
2023-01-02,Rennes,ind_bretagne.2023-01-02 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-02T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),9.3,7.2,13.5,3.3,,205,10.6,42.6,1020.1,
2023-01-03,Rennes,ind_bretagne.2023-01-03 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-03T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),9.5,5.6,12.4,0.3,,190,19.2,48,1026.3,
2023-01-04,Rennes,ind_bretagne.2023-01-04 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-04T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),13.4,11.2,14.4,1.5,,228,20.5,50,1025.7,
2023-01-05,Rennes,ind_bretagne.2023-01-05 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-05T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),12.3,11,13.6,0.8,,218,13.5,53.7,1026,
2023-01-06,Rennes,ind_bretagne.2023-01-06 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-06T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),11.8,10.6,13.2,0,,199,19.7,39,1020.4,
2023-01-07,Rennes,ind_bretagne.2023-01-07 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-07T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),10.6,7.8,12.7,0.5,,190,25.5,63,1007.7,
2023-01-08,Rennes,ind_bretagne.2023-01-08 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-08T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),7.4,5.6,12.3,6.4,,198,16.4,68,1001.1,
2023-01-09,Rennes,ind_bretagne.2023-01-09 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-09T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),7.2,5.5,10.7,3.3,,254,19.7,54,1011,
2023-01-10,Rennes,ind_bretagne.2023-01-10 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-10T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),10.8,5.6,14.1,4.1,,201,20.5,54,1017.5,
2023-01-11,Rennes,ind_bretagne.2023-01-11 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-11T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),11,7.9,13.4,3,,239,17.9,50,1019,
2023-01-12,Rennes,ind_bretagne.2023-01-12 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-12T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),11.6,10.9,12.7,0,,228,23.2,61.1,1016.7,
2023-01-13,Rennes,ind_bretagne.2023-01-13 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-13T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),10.2,7.5,12.1,1.3,,237,16.3,39,1019.1,
2023-01-14,Rennes,ind_bretagne.2023-01-14 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-14T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),11.3,7.5,13.7,0.3,,226,23.7,65,1010.7,
2023-01-15,Rennes,ind_bretagne.2023-01-15 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-15T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),7.3,4.7,10.1,7.1,,232,21.9,55,1009.1,
2023-01-16,Rennes,ind_bretagne.2023-01-16 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-16T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),5.9,2.1,8.6,11.2,,249,23.3,89,990.6,
2023-01-17,Rennes,ind_bretagne.2023-01-17 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-17T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),3.3,0.9,6.2,5.8,,105,9,30,986.9,
2023-01-18,Rennes,ind_bretagne.2023-01-18 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-18T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),2.2,-1.4,5.4,7.4,,276,13.6,39,1003,
2023-01-19,Rennes,ind_bretagne.2023-01-19 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-19T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),2.4,0.7,5.5,1.8,,260,8.8,33,1009.9,
2023-01-20,Rennes,ind_bretagne.2023-01-20 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-20T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),1.8,-1.6,7.4,0,,275,5,21,1021.7,
2023-01-21,Rennes,ind_bretagne.2023-01-21 01:00:00+01.243500139,3,D̩grad̩,#F0E641,2023-01-21T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,2,3,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),1.8,-2,6.6,0,,336,9.4,29.6,1029.6,
2023-01-22,Rennes,ind_bretagne.2023-01-22 01:00:00+01.243500139,3,D̩grad̩,#F0E641,2023-01-22T01:00:00Z,Air Breizh,EPCI,243500139,2,1,1,2,3,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),-0.5,-5.2,5.1,0,,337,7.9,31,1034.4,
2023-01-23,Rennes,ind_bretagne.2023-01-23 01:00:00+01.243500139,4,Mauvais,#FF5050,2023-01-23T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,3,4,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),1,-3.6,5.6,0,,15,10.8,39,1034.9,
2023-01-24,Rennes,ind_bretagne.2023-01-24 01:00:00+01.243500139,3,D̩grad̩,#F0E641,2023-01-24T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,3,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),2.3,1.5,3.3,0,,43,14.4,30,1036.1,
2023-01-25,Rennes,ind_bretagne.2023-01-25 01:00:00+01.243500139,4,Mauvais,#FF5050,2023-01-25T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,4,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),2.7,0.9,4.7,0,,6,9.6,28,1034.4,
2023-01-26,Rennes,ind_bretagne.2023-01-26 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-26T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),6.2,3.2,8,4.1,,8,16.9,48,1026.9,
2023-01-27,Rennes,ind_bretagne.2023-01-27 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-27T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),5.6,2.8,7.2,0.3,,5,16.6,41,1027.8,
2023-01-28,Rennes,ind_bretagne.2023-01-28 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-28T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),4,1.2,6.4,0.5,,7,11.4,31,1031.2,
2023-01-29,Rennes,ind_bretagne.2023-01-29 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-29T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),4.3,2.6,5.4,0,,258,7.5,18.5,1031.7,
2023-01-30,Rennes,ind_bretagne.2023-01-30 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-30T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),6.9,4.4,10.4,0,,254,9.4,29.6,1029.6,
2023-01-31,Rennes,ind_bretagne.2023-01-31 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-31T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),7.8,5.4,11.1,1.8,,261,8.5,22,1031.4,
2023-02-01,Rennes,ind_bretagne.2023-02-01 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-02-01T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),8.4,7,10.5,0.5,,269,10.8,33.3,1032.3,
2023-02-02,Rennes,ind_bretagne.2023-02-02 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-02-02T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),8.6,7.2,10.6,0,,258,9.9,25.9,1034.4,
2023-02-03,Rennes,ind_bretagne.2023-02-03 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-02-03T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),9.1,7.2,12.1,0,,286,7.5,26,1037.2,
2023-02-04,Rennes,ind_bretagne.2023-02-04 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-02-04T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),8.4,7.6,9.6,0,,345,7.6,25.9,1040.2,
2023-02-05,Rennes,ind_bretagne.2023-02-05 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-02-05T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),7.8,3,12.3,0,,347,10.4,35,1043.1,
2023-02-06,Rennes,ind_bretagne.2023-02-06 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-02-06T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),4.3,1.4,9.2,0,,38,13.2,31.5,1039.8,
2023-02-07,Rennes,ind_bretagne.2023-02-07 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-02-07T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),2.5,-1.1,7.3,0,,41,13.4,44,1035.5,
2023-02-08,Rennes,ind_bretagne.2023-02-08 01:00:00+01.243500139,4,Mauvais,#FF5050,2023-02-08T01:00:00Z,Air Breizh,EPCI,243500139,3,1,2,3,4,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),1.8,-4.3,9.5,0,,331,5,18.5,1034.4,
2023-02-09,Rennes,ind_bretagne.2023-02-09 01:00:00+01.243500139,4,Mauvais,#FF5050,2023-02-09T01:00:00Z,Air Breizh,EPCI,243500139,3,1,2,4,4,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),3.7,-3.4,11.6,0,,260,3.6,14.8,1034.9,
2023-02-10,Rennes,ind_bretagne.2023-02-10 01:00:00+01.243500139,4,Mauvais,#FF5050,2023-02-10T01:00:00Z,Air Breizh,EPCI,243500139,3,1,2,4,4,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),7.8,4.4,11.5,0,,187,5.4,16.7,1039.4,
2023-02-11,Rennes,ind_bretagne.2023-02-11 01:00:00+01.243500139,4,Mauvais,#FF5050,2023-02-11T01:00:00Z,Air Breizh,EPCI,243500139,3,1,2,3,4,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),4.9,-0.6,12,0,,72,5.4,22.2,1037.4,
2023-02-12,Rennes,ind_bretagne.2023-02-12 01:00:00+01.243500139,3,D̩grad̩,#F0E641,2023-02-12T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,3,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),4.8,0.1,9.6,0,,88,10.4,30,1034.8,
2023-02-13,Rennes,ind_bretagne.2023-02-13 01:00:00+01.243500139,4,Mauvais,#FF5050,2023-02-13T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,4,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),5.4,-0.3,14.2,0,,120,9.5,22.2,1033,
2023-02-14,Rennes,ind_bretagne.2023-02-14 01:00:00+01.243500139,4,Mauvais,#FF5050,2023-02-14T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,3,4,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),6.2,-1.4,14.5,0,,107,8.5,22,1030.1,
2023-02-15,Rennes,ind_bretagne.2023-02-15 01:00:00+01.243500139,4,Mauvais,#FF5050,2023-02-15T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,4,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),8.1,1.6,15.4,0,,154,8,26,1026.3,
2023-02-16,Rennes,ind_bretagne.2023-02-16 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-02-16T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),10.9,8.7,13,0,,211,13.2,37,1026.8,
2023-02-17,Rennes,ind_bretagne.2023-02-17 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-02-17T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),12.7,10.9,16.5,0,,234,10.2,46.3,1029.6,
2023-02-18,Rennes,ind_bretagne.2023-02-18 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-02-18T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),10.7,9.3,13.4,0,,249,10.2,29.6,1030.2,
2023-02-19,Rennes,ind_bretagne.2023-02-19 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-02-19T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),9.8,4.8,13.4,0,,312,8.2,27.8,1030.9,
2023-02-20,Rennes,ind_bretagne.2023-02-20 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-02-20T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),4,-0.4,9.8,0,,20,4.4,17,1028.3,
2023-02-21,Rennes,ind_bretagne.2023-02-21 01:00:00+01.243500139,3,D̩grad̩,#F0E641,2023-02-21T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,3,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),5.4,-0.7,11.4,0,,113,5.1,24.1,1018.4,
2023-02-22,Rennes,ind_bretagne.2023-02-22 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-02-22T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),7.3,3,10.5,0.5,,266,9.9,35,1015.2,
2023-02-23,Rennes,ind_bretagne.2023-02-23 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-02-23T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),3.9,-0.4,7.9,1,,335,8.3,30,1015.4,
2023-02-24,Rennes,ind_bretagne.2023-02-24 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-02-24T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),8.1,5.7,11.1,7.6,,27,20.8,46,1011.2,
2023-02-25,Rennes,ind_bretagne.2023-02-25 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-02-25T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),6.4,3.3,9.4,0,,39,17.5,41,1013.1,
2023-02-26,Rennes,ind_bretagne.2023-02-26 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-02-26T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),4,-0.1,8.5,0,,34,22.1,59,1021.3,
2023-02-27,Rennes,ind_bretagne.2023-02-27 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-02-27T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),3.5,0.4,8.1,0,,27,20.9,59,1026.4,
2023-02-28,Rennes,ind_bretagne.2023-02-28 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-02-28T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),2.6,-1.7,8.2,0,,16,13.9,46,1028.8,
2023-03-01,Rennes,ind_bretagne.2023-03-01 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-03-01T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),2.9,-1.5,8.1,4.3,,24,17.7,48,1025.7,
2023-03-02,Rennes,ind_bretagne.2023-03-02 01:00:00+01.243500139,4,Mauvais,#FF5050,2023-03-02T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,4,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),3.6,-3.2,10.1,0,,357,12.1,37,1022.7,
2023-03-03,Rennes,ind_bretagne.2023-03-03 01:00:00+01.243500139,4,Mauvais,#FF5050,2023-03-03T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,4,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),5.7,1,11.5,0,,15,14.2,46,1024.7,
2023-03-04,Rennes,ind_bretagne.2023-03-04 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-03-04T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),4.4,-0.1,8.5,0,,23,12.2,35,1027.7,
2023-03-05,Rennes,ind_bretagne.2023-03-05 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-03-05T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),5.6,4.4,6.5,0,,29,7.8,31,1020.4,
2023-03-06,Rennes,ind_bretagne.2023-03-06 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-03-06T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),5.6,3.3,8.5,0,,259,9.1,29.6,1011.6,
2023-03-07,Rennes,ind_bretagne.2023-03-07 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-03-07T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),7.5,5,10.3,0,,212,18,42,1003.6,
