time,Localisation,FID,code_qual,lib_qual,coul_qual,date_dif,source,type_zone,code_zone,lib_zone,code_no2,code_so2,code_o3,code_pm10,code_pm25,x_wgs84,y_wgs84,x_reg,y_reg,epsg_reg,geom,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-08-21,Quimper,ind_bretagne.2023-08-21 02:00:00+02.200068120,2,Moyen,#50CCAA,2023-08-21T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),18.4,13,25,0,,327,7.8,20.4,1023.9,
2023-08-21,Rennes,ind_bretagne.2023-08-21 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-21T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),21.3,13.3,29,0.3,,342,7.5,22,1023.1,
2023-08-21,Saint-Brieuc,ind_bretagne.2023-08-21 02:00:00+02.200069409,2,Moyen,#50CCAA,2023-08-21T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),18.1,15.8,22,0,,17,7.9,26,1024,
2023-08-21,Vannes,ind_bretagne.2023-08-21 02:00:00+02.200067932,2,Moyen,#50CCAA,2023-08-21T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),20.3,14,27,0,,16,11.3,,1022.9,
2023-08-22,Brest,ind_bretagne.2023-08-22 02:00:00+02.242900314,2,Moyen,#50CCAA,2023-08-22T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),18.6,14,24.3,0,,347,7.9,26,1022.4,
2023-08-22,Quimper,ind_bretagne.2023-08-22 02:00:00+02.200068120,2,Moyen,#50CCAA,2023-08-22T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),20,16,25,0,,360,9.9,24.1,1022,
2023-08-22,Rennes,ind_bretagne.2023-08-22 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-22T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),21.2,17,28.1,0,,341,15,37,1021.1,
2023-08-22,Saint-Brieuc,ind_bretagne.2023-08-22 02:00:00+02.200069409,2,Moyen,#50CCAA,2023-08-22T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),17.6,14.4,21,0,,332,8.3,24.1,1022.3,
2023-08-22,Vannes,ind_bretagne.2023-08-22 02:00:00+02.200067932,2,Moyen,#50CCAA,2023-08-22T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),20.7,16,27,0,,15,16.5,,1020.9,
2023-08-23,Brest,ind_bretagne.2023-08-23 02:00:00+02.242900314,2,Moyen,#50CCAA,2023-08-23T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),19.3,14.4,26.4,0,,49,13.5,31,1018.3,
2023-08-23,Quimper,ind_bretagne.2023-08-23 02:00:00+02.200068120,2,Moyen,#50CCAA,2023-08-23T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),20.1,15,27,0.3,,45,12.5,22.2,1017.6,
2023-08-23,Rennes,ind_bretagne.2023-08-23 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-23T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),22.4,15.5,30.2,0.3,,15,10,26,1017.8,
2023-08-23,Saint-Brieuc,ind_bretagne.2023-08-23 02:00:00+02.200069409,2,Moyen,#50CCAA,2023-08-23T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),18.1,14,23,0.5,,41,9.2,28,1019,
2023-08-23,Vannes,ind_bretagne.2023-08-23 02:00:00+02.200067932,3,Dégradé,#F0E641,2023-08-23T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,3,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),21.5,16,29,0,,38,17.8,,1017.3,
2023-08-24,Brest,ind_bretagne.2023-08-24 02:00:00+02.242900314,2,Moyen,#50CCAA,2023-08-24T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),17.8,15.2,20,3.9,,11,15.9,50,1013.2,
2023-08-24,Quimper,ind_bretagne.2023-08-24 02:00:00+02.200068120,2,Moyen,#50CCAA,2023-08-24T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),20.9,16,25,1.5,,11,14.3,31.5,1012.3,
2023-08-24,Rennes,ind_bretagne.2023-08-24 02:00:00+02.243500139,3,DÃ©gradÃ©,#F0E641,2023-08-24T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,3,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),22.1,18.3,31,0,,306,12.8,39,1011.6,
2023-08-24,Saint-Brieuc,ind_bretagne.2023-08-24 02:00:00+02.200069409,2,Moyen,#50CCAA,2023-08-24T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),18.2,16.2,23,8.6,,308,9.7,30,1012.9,
2023-08-24,Vannes,ind_bretagne.2023-08-24 02:00:00+02.200067932,3,Dégradé,#F0E641,2023-08-24T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,3,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),22.4,18,28,1.4,,32,14.8,,1011.6,
2023-08-25,Brest,ind_bretagne.2023-08-25 02:00:00+02.242900314,2,Moyen,#50CCAA,2023-08-25T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),14.7,9.2,19.6,0.5,,273,13,39,1014.2,
2023-08-25,Quimper,ind_bretagne.2023-08-25 02:00:00+02.200068120,2,Moyen,#50CCAA,2023-08-25T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),15.8,11,19,1,,276,13.5,35.2,1014.3,
2023-08-25,Rennes,ind_bretagne.2023-08-25 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-25T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),18.2,14.9,23.7,0.3,,292,16.7,37,1013,
2023-08-25,Saint-Brieuc,ind_bretagne.2023-08-25 02:00:00+02.200069409,2,Moyen,#50CCAA,2023-08-25T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),15.7,12,18,0.3,,265,13.5,35,1013.3,
2023-08-25,Vannes,ind_bretagne.2023-08-25 02:00:00+02.200067932,2,Moyen,#50CCAA,2023-08-25T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),16.5,13,20,0,,294,15.3,,1013.5,
2023-08-26,Brest,ind_bretagne.2023-08-26 02:00:00+02.242900314,2,Moyen,#50CCAA,2023-08-26T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),14.8,11,19.5,2,,276,12.7,33,1013.1,
2023-08-26,Quimper,ind_bretagne.2023-08-26 02:00:00+02.200068120,2,Moyen,#50CCAA,2023-08-26T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),15.1,12,18,4.9,,274,12,29.6,1013.4,
2023-08-26,Rennes,ind_bretagne.2023-08-26 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-26T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),15.5,11.9,22.1,0,,244,10.1,33,1012.8,
2023-08-26,Saint-Brieuc,ind_bretagne.2023-08-26 02:00:00+02.200069409,2,Moyen,#50CCAA,2023-08-26T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),15.3,12.9,19,5.2,,248,14.2,37,1012.3,
2023-08-26,Vannes,ind_bretagne.2023-08-26 02:00:00+02.200067932,2,Moyen,#50CCAA,2023-08-26T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),15.5,13,20,5.1,,262,10.4,,1013,
2023-08-27,Brest,ind_bretagne.2023-08-27 02:00:00+02.242900314,2,Moyen,#50CCAA,2023-08-27T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),14.7,10.6,18,1.7,,289,14.2,44,1016.4,
2023-08-27,Quimper,ind_bretagne.2023-08-27 02:00:00+02.200068120,2,Moyen,#50CCAA,2023-08-27T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),15.3,12,19,1.3,,290,15.6,35.2,1016.7,
2023-08-27,Rennes,ind_bretagne.2023-08-27 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-27T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),15.8,10.8,21,0.7,,274,13.9,61,1015.2,
2023-08-27,Saint-Brieuc,ind_bretagne.2023-08-27 02:00:00+02.200069409,2,Moyen,#50CCAA,2023-08-27T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),15.1,12,18.3,0.8,,263,17.4,42,1015.2,
2023-08-27,Vannes,ind_bretagne.2023-08-27 02:00:00+02.200067932,2,Moyen,#50CCAA,2023-08-27T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),15.8,12,21,0.7,,304,13.5,,1015.6,
2023-08-28,Brest,ind_bretagne.2023-08-28 02:00:00+02.242900314,2,Moyen,#50CCAA,2023-08-28T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),15.4,13.6,17.8,1,,320,13.8,35.2,1018,
2023-08-28,Quimper,ind_bretagne.2023-08-28 02:00:00+02.200068120,2,Moyen,#50CCAA,2023-08-28T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),16.4,15,19,1.1,,317,16.9,35.2,1017.8,
2023-08-28,Rennes,ind_bretagne.2023-08-28 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-28T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),17.6,14,22.3,0.3,,309,16,44,1016,
2023-08-28,Saint-Brieuc,ind_bretagne.2023-08-28 02:00:00+02.200069409,2,Moyen,#50CCAA,2023-08-28T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),15.9,13.7,19,0.7,,291,16.1,33.3,1016.6,
2023-08-28,Vannes,ind_bretagne.2023-08-28 02:00:00+02.200067932,2,Moyen,#50CCAA,2023-08-28T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),16.7,13,21,0.1,,314,12.5,,1016.4,
2023-08-29,Brest,ind_bretagne.2023-08-29 02:00:00+02.242900314,2,Moyen,#50CCAA,2023-08-29T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),15.5,13,18.8,0,,254,10.8,30,1015.8,
2023-08-29,Quimper,ind_bretagne.2023-08-29 02:00:00+02.200068120,2,Moyen,#50CCAA,2023-08-29T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),16.1,14,19,0.3,,265,8.8,22.2,1016,
2023-08-29,Rennes,ind_bretagne.2023-08-29 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-29T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),15.9,11,20.3,0,,271,8.8,24.1,1015.1,
2023-08-29,Saint-Brieuc,ind_bretagne.2023-08-29 02:00:00+02.200069409,2,Moyen,#50CCAA,2023-08-29T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),15.5,12.6,18.2,0.7,,249,11.6,26,1015.1,
2023-08-29,Vannes,ind_bretagne.2023-08-29 02:00:00+02.200067932,2,Moyen,#50CCAA,2023-08-29T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),15.2,11,18,0.1,,289,9.9,,1015.5,
2023-08-30,Brest,ind_bretagne.2023-08-30 02:00:00+02.242900314,2,Moyen,#50CCAA,2023-08-30T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),14.9,9.2,19.2,2.5,,276,10.9,30,1013.2,
2023-08-30,Quimper,ind_bretagne.2023-08-30 02:00:00+02.200068120,2,Moyen,#50CCAA,2023-08-30T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),15.4,11,19,0,,281,10.9,27.8,1013.1,
2023-08-30,Rennes,ind_bretagne.2023-08-30 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-30T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),16.8,14,21.2,1.3,,289,10.8,31,1012.1,
2023-08-30,Saint-Brieuc,ind_bretagne.2023-08-30 02:00:00+02.200069409,2,Moyen,#50CCAA,2023-08-30T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),15.1,11,18.3,0.3,,275,11.6,28,1012.3,
2023-08-30,Vannes,ind_bretagne.2023-08-30 02:00:00+02.200067932,2,Moyen,#50CCAA,2023-08-30T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),15.8,12,20,0,,286,10.5,,1012.7,
2023-08-31,Brest,ind_bretagne.2023-08-31 02:00:00+02.242900314,2,Moyen,#50CCAA,2023-08-31T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),17.7,15,20.4,3.3,,230,22.4,48,1011.3,
2023-08-31,Quimper,ind_bretagne.2023-08-31 02:00:00+02.200068120,2,Moyen,#50CCAA,2023-08-31T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),17.4,14,20,6.2,,231,15.5,35.2,1012.2,
2023-08-31,Rennes,ind_bretagne.2023-08-31 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-31T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),17.9,12.8,24,0,,205,13.5,57,1012.4,
2023-08-31,Saint-Brieuc,ind_bretagne.2023-08-31 02:00:00+02.200069409,2,Moyen,#50CCAA,2023-08-31T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),17.4,14,23,1.1,,205,14.8,41,1011.2,
2023-08-31,Vannes,ind_bretagne.2023-08-31 02:00:00+02.200067932,2,Moyen,#50CCAA,2023-08-31T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),16.7,14,20,3.8,,225,10.6,,1012.6,
2023-09-01,Brest,ind_bretagne.2023-09-01 02:00:00+02.242900314,2,Moyen,#50CCAA,2023-09-01T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),16.9,14.5,21.5,13.5,,251,11.5,40.8,1012.2,
2023-09-01,Quimper,ind_bretagne.2023-09-01 02:00:00+02.200068120,2,Moyen,#50CCAA,2023-09-01T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),17.7,16,20,6.7,,267,12.1,31.5,1012.5,
2023-09-01,Rennes,ind_bretagne.2023-09-01 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-09-01T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),19.7,17.9,24.2,1.5,,205,14.4,31,1012.4,
2023-09-01,Saint-Brieuc,ind_bretagne.2023-09-01 02:00:00+02.200069409,2,Moyen,#50CCAA,2023-09-01T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),17.9,16,21,3,,273,11.5,31,1011.9,
2023-09-01,Vannes,ind_bretagne.2023-09-01 02:00:00+02.200067932,2,Moyen,#50CCAA,2023-09-01T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),18.5,16,23,6.8,,230,10.2,,1012.5,
2023-09-02,Brest,ind_bretagne.2023-09-02 02:00:00+02.242900314,2,Moyen,#50CCAA,2023-09-02T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),16.2,12,21,0.1,,30,12.7,35,1018.8,
2023-09-02,Quimper,ind_bretagne.2023-09-02 02:00:00+02.200068120,2,Moyen,#50CCAA,2023-09-02T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),17.8,13,23,0,,30,12.8,29.6,1018.1,
2023-09-02,Rennes,ind_bretagne.2023-09-02 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-09-02T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),19.6,16.6,24.3,0,,0,11,31,1017.4,
2023-09-02,Saint-Brieuc,ind_bretagne.2023-09-02 02:00:00+02.200069409,2,Moyen,#50CCAA,2023-09-02T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),17.2,14.3,20,0,,2,10.9,30,1018.7,
2023-09-02,Vannes,ind_bretagne.2023-09-02 02:00:00+02.200067932,2,Moyen,#50CCAA,2023-09-02T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),18.4,15,24,0,,18,15.1,,1017.3,
2023-09-03,Brest,ind_bretagne.2023-09-03 02:00:00+02.242900314,2,Moyen,#50CCAA,2023-09-03T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,2,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),19.4,14,26.2,0.3,,37,15.1,35,1022.8,
2023-09-03,Quimper,ind_bretagne.2023-09-03 02:00:00+02.200068120,2,Moyen,#50CCAA,2023-09-03T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,2,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),21.7,15,29,0,,50,15,31.5,1021.8,
2023-09-03,Rennes,ind_bretagne.2023-09-03 02:00:00+02.243500139,3,DÃ©gradÃ©,#F0E641,2023-09-03T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,3,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),23.6,16,32.2,0.3,,36,12.3,37,1022,
2023-09-03,Saint-Brieuc,ind_bretagne.2023-09-03 02:00:00+02.200069409,3,Dégradé,#F0E641,2023-09-03T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,3,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),18.4,13.7,24,0,,3,7.6,27.8,1023.3,
2023-09-03,Vannes,ind_bretagne.2023-09-03 02:00:00+02.200067932,3,Dégradé,#F0E641,2023-09-03T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,3,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),22,16,30,0,,43,18.7,,1021.4,
2023-09-04,Brest,ind_bretagne.2023-09-04 02:00:00+02.242900314,2,Moyen,#50CCAA,2023-09-04T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),24.3,17.9,31,0,,85,15.5,35.2,1015.6,
2023-09-04,Quimper,ind_bretagne.2023-09-04 02:00:00+02.200068120,3,Dégradé,#F0E641,2023-09-04T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,3,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),24.2,21,29,0,,88,15.6,33.3,1015.1,
2023-09-04,Rennes,ind_bretagne.2023-09-04 02:00:00+02.243500139,3,DÃ©gradÃ©,#F0E641,2023-09-04T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,3,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),26.3,19.6,33.6,0,,88,16.4,44,1016.4,
2023-09-04,Saint-Brieuc,ind_bretagne.2023-09-04 02:00:00+02.200069409,3,Dégradé,#F0E641,2023-09-04T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,3,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),21.7,15.7,30,0.2,,47,9.3,33.3,1016.9,
2023-09-04,Vannes,ind_bretagne.2023-09-04 02:00:00+02.200067932,3,Dégradé,#F0E641,2023-09-04T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,2,1,3,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),24.5,19,32,0,,70,17.6,,1015.4,
